length_cm,AMERICAN PLAICE,COD(ATLANTIC),HERRING(ATLANTIC),ATLANTIC HALIBUT ,REDFISH UNSEPARATED,"TURBOT, GREENLAND HALIBUT",HADDOCK,SANDLANCES,SILVER HAKE,SPINY DOGFISH,WHITE HAKE,WITCH FLOUNDER,YELLOWTAIL FLOUNDER,YEAR
29,8126803.353,2272001.677,254295031.4,,4027896.986,145634.974,3581304.929,,1354645.908,,58007.99811,1162564.989,5747995.409,2006
30,8199031.879,2260847.297,349612239.8,,4076147.005,159869.8144,5071784.511,,1267938.749,,108436.8347,1292933.946,5876582.325,2006
31,6972827.472,1786028.789,354921186.6,,4959699.299,163923.2323,4514867.766,,844371.9937,,153863.9174,1262405.376,3168637.899,2006
32,6235878.609,1323177.058,,,4941402.112,209695.4481,3853172.041,,714297.0079,,205957.2522,1190528.096,3087040.51,2006
33,4641668.309,1941810.729,210086331.3,17882.68679,5691024.116,446916.952,4714950.448,,295291.2394,,210348.4186,1146302.668,1779089.249,2006
34,3845026.817,2521770.13,88488686.2,,3707597.432,648309.8523,6576571.886,,430981.079,,262722.4937,1300636.153,1172165.183,2006
35,3346581.014,2201547.537,20460579.43,,2639237.78,492010.2271,9540656.703,,180867.5075,,218820.8903,1076493.852,1122038.592,2006
36,3364951.147,3433876.074,8798658.826,,2413509.434,458708.2074,9072975.716,,263831.9869,,339941.9977,723066.0142,793523.5906,2006
37,2859341.674,2960175.227,1601697.121,,1385210.93,318251.1128,12214565.52,,57684.11025,,246251.0431,541768.9168,734620.487,2006
38,2084464.112,4524649.706,1018264.101,,1673821.306,261754.7813,13993616.1,,32384.69487,,488484.6597,505183.8773,877627.3442,2006
39,1700578.001,2386099.894,,,1478834.161,390559.2781,12056142.44,,408572.257,,411921.2061,269150.6558,112984.1113,2006
40,1628659.513,3974960.346,,,1653863.294,858850.0183,10464632.99,,67747.39064,,426848.4597,296694.6799,110842.493,2006
41,1298498.967,3373010.574,,,222588.3786,513222.1369,8232689.303,,41178.18795,,710339.3518,128429.4385,61242.96183,2006
42,1664102.172,2720813.725,,31839.8771,579118.6812,576424.9172,7065574.296,,9394.31559,,430580.8321,132799.6819,,2006
43,836710.107,2049020.657,,,321966.0236,379728.4845,5082372.629,,31034.16387,,210738.4194,36397.10608,,2006
44,805372.9488,2628211.874,,,99831.09866,487790.7861,4730268.954,,,,269032.1429,36927.54605,,2006
45,158356.9114,1697285.209,,50642.78456,,596630.9887,2875675.561,,,,352588.8278,168539.0147,,2006
46,689493.9093,1291530.988,,26159.38714,,320903.6689,2531732.023,,,,431937.7987,22267.92374,,2006
47,400059.5347,1136945.435,,,,285681.8498,2048009.594,,,23240.66304,407755.5289,,,2006
48,183445.5738,1419080.168,,,41038.6826,478013.8945,1528977.921,,54837.48504,24107.58043,364635.9349,,,2006
49,11796.76291,546347.8423,,,,451705.4219,1227037.508,,,,167540.9379,,,2006
50,,482697.2334,,,,128204.7861,1538623.38,,,,260950.5389,,,2006
51,40418.67442,382592.9753,,42987.55472,,335336.1824,662124.216,,,,232999.4966,,,2006
52,,452474.4569,,44233.68181,,667568.6588,502496.6079,,,,178828.4734,,,2006
53,,87770.51817,,35668.98582,,72513.38805,384821.2098,,,,200120.2345,,,2006
54,,356390.433,,48581.60982,,181287.904,317368.6412,,,,123169.3955,,,2006
55,,82419.60555,,100754.3337,,476718.1929,203379.209,,,,178787.8587,,,2006
56,,106692.621,,117358.4555,,373955.7257,197104.454,,,,414591.843,,,2006
57,,186151.4286,,29736.40951,,514007.6782,133723.9036,,,,166482.794,,,2006
58,,47554.2694,,,,299253.4655,165257.032,,,,28082.56756,,,2006
59,,102213.7004,,,,555635.7194,55252.09887,,,,170302.4398,,,2006
60,,73332.47038,,,,195266.518,67225.38613,,,,203312.8231,,,2006
61,,81443.49964,,62434.95543,,138429.3222,,,,,107076.5012,,,2006
62,,82129.41662,,,,306281.9592,,,,,56259.55712,,,2006
63,,132305.6602,,,,112604.4587,,,,,94232.23551,,,2006
64,,,,,,,66002.15792,,,,,,,2006
65,,44909.57494,,152123.1209,,165499.8504,,,,46754.40095,,,,2006
66,,96219.16184,,,,,,,,,19388.72803,,,2006
67,,250304.3134,,60059.25221,,,,,,,,,,2006
68,,53805.77661,,,,,,,,52594.98606,62305.75726,,,2006
70,,,,100507.1507,,,,,,,,,,2006
72,,,,233229.4423,,,,,,,,,,2006
73,,,,53344.74106,,,,,,,,,,2006
75,,,,,,,,,,38196.25124,,,,2006
76,,,,60350.02083,,,,,,39643.22339,,,,2006
78,,,,219561.2331,,,,,,,,,,2006
82,,,,,,,,,,83363.41735,,,,2006
86,,,,339385.548,,,,,,,,,,2006
93,,,,520176.5794,,,,,,,,,,2006
96,,,,245807.5958,,,,,,,,,,2006
100,,,,95998.51154,,,,,,,,,,2006
108,,,,122961.0318,,,,,,,,,,2006
139,,,,884077.7415,,,,,,,,,,2006
153,,,,401853.3246,,,,,,,,,,2006
4,369.3388661,,,,648.1145288,,,,,,,,,2007
5,3929.152141,,,,1961.857294,,,7345.420805,,,,,,2007
6,12798.25768,6989.77742,,,2191.165409,,,18373.38012,,,,,5986.955971,2007
7,64211.88982,4152.087246,,,10840.47823,,1206.617841,378505.2122,,,,3248.251079,34400.25934,2007
8,27239.2826,10851.4101,,,61353.81277,,,343952.2884,,,,7849.320283,14528.38713,2007
9,131738.2954,,,,31691.78325,,,279983.9639,,,4026.681017,18171.80871,40035.12171,2007
10,299159.0382,11945.48906,,,10699.51945,,,209957.4863,583.2206125,,,197836.9562,9133.766451,2007
11,365493.2248,,,,175163.753,,,13862.19828,5648.088857,,,195801.5157,6809.137359,2007
12,435999.1976,19344.69371,,,2731393.28,,,1094277.221,86997.02718,,,66455.81099,18742.99108,2007
13,346427.1595,18550.80868,,,9236143.534,,,2426209.708,159974.7096,,,3637.696851,62582.34115,2007
14,756204.6488,23554.82194,,,20183141.45,,,4884602.356,311947.5324,,,19907.96054,56184.07071,2007
15,575997.358,16573.4792,,,18288292.08,,,8879977.904,806706.3631,,,37443.83713,107900.8938,2007
16,913991.5451,14486.98055,,,11746376.99,19990.63019,8273.927616,20992975.32,4263985.657,,,56082.641,217108.2387,2007
17,1373423.35,31043.72112,,,5363730.34,,35220.43955,38251083.24,5489228.552,,,16336.30002,325352.6165,2007
18,1874101.254,70199.52048,,,5488150.731,40922.3757,59983.55666,40354233.41,3979949.17,,16647.57736,85936.58755,1098850.785,2007
19,2585083.435,17037.15639,182655.2638,,4098128.808,,285028.6595,44741951.99,1872130.501,,,158642.5686,1338671.199,2007
20,2740384.783,61760.55731,,,4053044.285,,700940.8552,60328609.84,599910.053,,,332075.2202,2755742.893,2007
21,2865921.679,84565.0715,306191.4804,,3350671.176,,1242432.808,68886516.34,507874.3987,,,172271.0957,3119945.571,2007
22,3692359.137,126708.1841,,,2974230.725,,2274078.797,50335599.2,1120659.58,,,402532.3928,4694067.385,2007
23,3409580.391,94794.07566,138450.8412,,3042212.201,103626.9954,2956389.661,22008324.09,3223202.911,,,425587.8593,6516242.865,2007
24,3763966.649,130687.6504,113767.9852,,2302268.779,831183.4838,2551426.183,5853798.96,4924733.805,,,296129.8863,6065266.191,2007
25,3533652.311,104151.7677,497924.4701,,2304679.792,1133032.561,1044131.021,43870.99138,7736719.34,,45094.06268,705257.7396,6666438.299,2007
26,4781267.415,150126.6911,250843.643,,2330953.429,1096009.461,1269263.166,,6268120.402,,56087.42863,730318.5607,7036125.16,2007
27,3642771.392,429884.1927,4012716.446,,1299761.026,1254280.427,563290.5184,,3748261.883,,85332.83292,972347.4032,5755788.442,2007
28,3122437.198,989921.4596,10288760.12,,1459133.005,899384.0852,1097274.766,,3373151.817,,125825.1311,1509645.133,5355677.068,2007
29,3679980.479,764338.9732,32724934.33,,979032.4879,625117.219,1853205.236,,1731501.074,,267817.3377,1514062.137,5949932.536,2007
30,3726311.915,746540.9797,90201276.92,,1065072.803,401130.5469,3816380.836,,903347.4967,,407413.3985,1407318.871,4274730.528,2007
31,2877207.713,724174.5103,73290988.29,,827970.7955,84582.34659,2436543.725,,851586.3789,,382747.7366,1926547.785,4510089.654,2007
32,3359609.96,1608116.772,,,703991.9017,102397.6272,4001967.893,,773118.3243,,377281.1768,1707140.534,2839288.88,2007
33,3038465.011,1006995.15,54068938.71,,493636.912,244598.2579,5158593.249,,203959.0708,,361831.7159,1437092.153,2693840.024,2007
34,2720547.932,1742420.195,20278010.88,,611695.0617,243747.2898,8493576.011,,266294.3764,,469073.3035,1194267.31,1549792.602,2007
35,2691008.153,1968298.078,5902816.904,,1171790.911,274892.0473,6774054.118,,278437.4321,,409590.8727,1265840.541,1015099.757,2007
36,2007338.972,3085634.269,1530103.057,,1237467.206,162918.2412,8282953.541,,124721.9723,,439094.1961,757015.7628,542635.3146,2007
37,1662984.507,5050875.888,499614.1331,,910858.7843,206309.5698,11627176.52,,71824.54761,,353291.6153,743058.4844,472862.0223,2007
38,2158589.707,5310792.087,,,912237.4903,188179.0823,10793506.91,,86264.05057,,515181.8703,536903.9507,221709.764,2007
39,1820394.666,4720656.265,,,538352.9404,223735.8556,9868665.492,,27807.80906,,331295.1344,401790.3938,324638.3971,2007
40,1283170.829,7930803.186,441439.3971,,405886.4358,377147.6998,9166500.791,,,,294549.1798,298033.5671,146355.1971,2007
41,1098452.386,4564055.835,,,287209.6491,109793.265,5009933.403,,54789.89844,,314562.739,315520.4089,227227.0112,2007
42,895608.8277,4163062.649,,,139210.0375,301661.2554,4278227.017,,12985.4536,,387950.7188,58090.05043,27476.68923,2007
43,775570.858,4320625.027,,,86030.25972,244105.3188,5282407.445,,40598.23324,,306882.1155,117656.3645,,2007
44,637650.5914,3630563.626,,,148017.8965,60367.2693,2548384.63,,98661.99817,,86305.10532,41280.73996,,2007
45,502570.5261,2038288.271,,25387.40896,40451.38959,243678.2344,1282769.255,,,,169926.6347,107675.3522,,2007
46,306512.4281,2518439.856,,26272.72822,,361517.9892,438488.756,,22518.39581,3553.466554,143603.0513,70132.51401,,2007
47,75331.18685,1347630.536,,26748.14932,,364001.7505,214576.6442,,,,174795.399,22916.21621,,2007
48,193750.709,1327688.608,,25162.52943,,116054.2898,366050.9244,,,,132559.3611,,,2007
49,83093.86812,801796.0909,,136779.2329,,149812.1981,421340.6697,,,,248087.613,24706.77903,,2007
50,149411.0961,714666.1278,,,,89030.56892,128194.0352,,,,85705.745,,,2007
51,117444.2124,265076.3262,,,,42502.20722,59039.73068,,,,87571.56974,,,2007
52,,199790.4453,,,,27218.06676,100245.8587,,,,305830.8353,59778.4427,,2007
53,40820.66922,335113.191,,33777.60681,,92343.06093,29751.12093,,,,16441.35114,,,2007
54,,226829.3067,,,,,50373.32354,,,4886.380846,130644.983,,,2007
55,,240549.5077,,,,306319.3443,15983.48616,,,10182.49534,91827.78586,,,2007
56,,169872.7043,,174023.9543,,,58752.60934,,,,84202.72746,,,2007
57,,152487.8112,,,,187594.6811,31130.36368,,,,33607.51023,,,2007
58,,155492.8503,,,,212503.066,33919.48879,,,,74521.84465,,,2007
59,,120417.7773,,128355.7618,159868.3798,,18433.73544,,,,95802.18396,,,2007
60,,35795.40528,,22699.08469,,62668.71099,10441.12499,,,,131897.3486,,,2007
61,,194483.4806,,47665.57914,,65527.63083,10817.62669,,,,29785.57831,,,2007
62,,,,49809.38927,,203508.3571,11207.01879,,,,,,,2007
63,,,,210392.6962,,139315.7469,,,,7094.363575,97847.99006,,,2007
64,,83091.43293,,,,74914.5056,9972.837721,,,,,,,2007
65,,55520.84733,,56825.56507,,78321.53145,,,,7705.381966,,,,2007
66,,16925.01187,,,,,,,,,,,,2007
67,,,,,,,,,,8364.136064,,,,2007
69,,,,100812.1203,,,,,,,,,,2007
70,,,,285223.3813,,,,,,,,,,2007
71,,,,277220.7493,,63677.80504,,,,,,,,2007
72,,60555.12486,,,,,,,,,18456.27682,,,2007
74,,,,245476.3821,,,,,,,,,,2007
75,,,,114540.4968,,,,,,,,,,2007
76,,,,,,,,,,11963.10319,,,,2007
77,,,,94486.41394,,,,,,,,,,2007
78,,,,,,,,,,28122.70889,,,,2007
81,,,,390199.177,,,,,,,,,,2007
82,,,,117008.4573,,,,,,,,,,2007
84,,,,250686.5343,,,,,,,,,,2007
86,,101548.4646,,,,,,,,,,,,2007
100,,163422.8714,,,,,,,,,,,,2007
102,,,,890252.0384,,,,,,,,,,2007
105,,,,226110.1366,,,,,,,,,,2007
106,,,,327960.0682,,,,,,,,,,2007
110,,,,300168.6717,,,,,,,,,,2007
160,,,,980029.3372,,,,,,,,,,2007
3,,,,,165.8391817,,,,,,,,,2008
4,,,,,367.7479246,,,,,,,,,2008
5,3780.442922,,,,2283.574586,,,8655.809352,,,,,,2008
6,26268.91324,,,,4440.400236,,,29255.56964,,,,3447.306452,,2008
7,11066.65465,2448.458796,,,6275.120271,,,62716.76557,,,,,,2008
8,21669.17597,,,,20458.98275,,746.8932768,307079.135,,,,,4649.715811,2008
9,110848.0061,,,,27346.04045,,,394483.657,,,,3009.629007,6018.561461,2008
10,230260.6284,18695.58738,,,71350.7329,,,1021178.236,7348.278333,,,7606.978576,,2008
11,243911.3483,9824.639774,,,9988.937725,,,2911833.014,4625.032174,,,2353.564145,18254.98501,2008
12,238362.9252,12565.6533,,,108079.5848,,,4679909.898,32110.05343,,,,42854.23803,2008
13,640642.5032,,,,266145.2143,,,5748887.421,183107.8612,,,,62172.88401,2008
14,1148731.552,,,,1077846.251,,,10321914.81,990982.8832,,,22012.03657,118625.0339,2008
15,673320.7941,,,,14428285.81,,18854.48604,11752358.17,1250384.074,,,300655.7738,136410.1785,2008
16,1450650.763,,,,48644525.51,8062.904755,,16425428.35,1419779.93,,,318138.5679,335124.2197,2008
17,1353203.883,,,,70519505.97,176073.3588,4160.087476,48487928.19,1289559.101,,,162020.1376,414235.2781,2008
18,1782233.513,30699.79635,,,69544476.1,108234.0976,18839.01765,87149551.81,947116.2652,,,36633.9015,703628.763,2008
19,3032085.917,5098.05726,,,25685058.25,207968.0161,25045.76064,95252189.85,459402.1721,,,183656.4096,988251.2541,2008
20,2547482.289,51956.11223,,,5768374.82,168531.9104,63433.80571,71182751.87,255605.2238,,,109841.6646,1245534.917,2008
21,3641143.768,184948.3377,,,6771943.974,94358.29968,126896.4602,80227079.93,85616.24221,,5194.289851,396931.6153,1448353.764,2008
22,3486093.127,234130.7504,,,2593970.438,,130483.6037,53030269.02,723433.2089,,18285.55711,251618.2732,1851022.349,2008
23,3571850.59,123787.2131,81782.32465,,2001567.352,71262.9854,161106.8409,26180449.19,3201623.853,,10807.10618,130227.6884,2237778.612,2008
24,4129354.5,110602.5112,299757.8954,,3535794.648,258338.5986,182425.3926,12030224.79,6437415.089,,,185968.116,2468206.536,2008
25,4962067.92,200461.973,2187393.045,,825541.0292,310794.8295,137216.6584,5314350.573,6813120.146,,,242595.2497,2413189.515,2008
26,3995696.205,299955.8586,3755673.687,,802791.752,791470.8737,183742.5773,4615339.691,4872051.823,,8155.674294,237279.5682,2281428.224,2008
27,4746444.62,605539.3827,10974289.77,,785009.9484,185320.9815,216840.2215,,3614748.231,,32201.74927,458999.9451,2046138.392,2008
28,4059902.87,389404.4135,20093595.87,,832690.3509,271360.1797,463954.9415,,2836793.416,,9035.229486,594119.6547,2538390.029,2008
29,3795498.168,487106.7813,29122397.18,,896467.2293,598858.1664,1166738.457,,2850052.264,,,625167.3455,3418188.231,2008
30,3407975.079,864850.0738,120534062.6,,644155.4445,1438915.829,1407186.751,,2600793.03,,116986.8602,785477.7343,2516618.066,2008
31,4261429.719,497381.8031,249784329,25135.97461,1001380.817,1693358.068,2082359.522,,1048652.781,,81697.69263,634565.918,2853639.843,2008
32,2080215.72,260195.5519,,46663.24615,1581819.827,2405761.747,1661231.472,,1503933.637,,156081.9842,1122793.782,1961839.675,2008
33,2568923.427,221530.4487,185929995,41692.52682,1910954.478,3161449.177,2461254.57,,914756.5634,,218758.8642,955680.4338,1468971.157,2008
34,2748982.555,784762.7419,60860905.35,17964.7921,1820109.839,3491623.291,2808966.195,,237819.1331,,262300.6352,913580.0177,1250280.738,2008
35,2354054.032,358225.4879,6278038.54,32897.33544,1034280.139,2983875.175,3493877.267,,458047.6919,,276924.8021,718206.3111,859753.4395,2008
36,1953043.246,539571.4805,266852.5913,,1519488.476,1850464.159,5070085.802,,108017.9475,,387374.6983,833733.1094,432015.0725,2008
37,1584266.525,502509.5753,,,1124473.114,1400573.845,5550060.064,,185959.8909,,453131.3824,416960.3163,183121.8455,2008
38,779143.9454,465125.7759,,,863305.8533,665142.7034,5909103.485,,145144.1163,,637112.3826,406086.5264,257726.2689,2008
39,1000992.804,608906.1877,,,437013.4515,1312459.814,6189859.386,,259684.8915,,478807.3545,681040.4808,213531.3497,2008
40,1255325.219,572194.3998,,31438.99847,306421.4879,1477404.333,6056628.311,,116215.3683,,541050.4298,238985.3938,67488.89678,2008
41,727496.0455,479817.5628,,,177769.8542,1082839.488,4970193.817,,196824.8968,,628924.3284,130184.8988,40213.5996,2008
42,373272.0488,298787.0001,,,42319.74585,1195910.203,4795756.959,,40587.93023,,152582.1149,83619.92473,,2008
43,894291.1004,409765.0253,,104933.8887,89118.36644,1131427.813,4141721.856,,46267.80429,,507499.4199,148468.7819,42442.649,2008
44,21147.43297,331556.4329,,,,1215978.077,2405356.893,,,,375471.5635,53039.68255,,2008
45,290254.8697,443741.8989,,,,812475.6509,2524692.173,,,,375706.5332,18539.82274,,2008
46,100116.1777,511355.9588,,25275.70805,,1413935.563,1220755.65,,60045.0839,,269676.8217,30383.18786,,2008
47,,408327.8283,,26188.44367,,1031268.348,899996.9316,,,,317103.1691,55239.35266,,2008
48,44143.54473,191486.5201,,,,1492124.926,1056251.007,,,,207376.8529,31683.98953,,2008
49,,330012.7367,,42348.79743,,552071.6523,288712.8535,,,,75879.52544,,,2008
50,,367506.6914,,,,567699.1603,175335.0613,,,,253687.1313,,,2008
51,,492917.2901,,30495.60955,,466223.0926,64623.97666,,,,403095.9659,,,2008
52,,157037.8283,,47670.57416,,634053.9435,148404.6938,,,,194406.4752,,,2008
53,,330902.7027,,,,359722.4696,123805.4492,,,,39632.43609,,,2008
54,,192801.0767,,34487.45504,,34088.5518,,,,,147568.894,,,2008
55,,272193.1211,,139245.5461,,306035.0646,,,,,153982.8654,,,2008
56,,224837.8679,,,,231076.1157,,,,,158287.0227,,,2008
57,,249860.9523,,,,478898.5367,42187.12982,,,,,,,2008
58,,178769.2633,,81880.48309,,140918.9765,,,,,49336.31247,,,2008
59,,329063.1138,,,,233041.7135,12414.35577,,,,,,,2008
60,,71333.25739,,112600.3917,,76852.20437,,,,,,,,2008
61,,74773.23359,,84895.32536,,,,,,,107597.2981,,,2008
62,,,,,,61425.08087,,,,,,,,2008
63,,240179.5896,,50993.4102,,87611.19376,,,,,,,,2008
64,,,,218145.7479,,,,,,,,,,2008
65,,254957.6775,,55676.31429,,95594.96187,,,,,,,,2008
66,,166683.6981,,116331.6909,,316206.6054,,,,,,,,2008
67,,58796.31028,,234376.1306,,350693.6976,,,,,,,,2008
68,,198769.9823,,28482.9252,,99435.37991,,,,,35794.67172,,,2008
69,,,,176022.6599,,,,,,,,,,2008
71,,,,32391.12628,,,,,,,,,,2008
73,,98842.31676,,,,,,,,,22962.19053,,,2008
74,,,,234610.7398,,,,,,,,,,2008
75,,,,169547.9303,,,,,,,,,,2008
76,,,,153423.1982,,,,,,12130.26609,,,,2008
78,,,,,,,,,,11945.2253,,,,2008
83,,,,209335.1252,,,,,,,,,,2008
84,,,,232606.6329,,,,,,,,,,2008
91,,,,280702.4871,,,,,,,,,,2008
93,,,,300978.9814,,,,,,,,,,2008
102,,279798.5168,,,,,,,,,,,,2008
104,,,,241380.402,,,,,,,,,,2008
107,,,,529042.7806,,,,,,,,,,2008
3,,,,,167.0081429,,,,,,,,,2009
4,,,,,10697.70846,,,452.6359939,,,,,,2009
5,,7783.333861,,,37758.6977,,,,,,,,,2009
6,8704.915127,22295.75615,,,1080.405925,,,2856.229431,,,,,,2009
7,12638.16674,7275.494005,,,16821.89176,,3734.365655,4425.645915,,,,1238.310828,,2009
8,15867.24768,,,,46954.96695,,50116.25318,6554.555441,,,,6421.300671,1739.700073,2009
9,40216.14217,,,,34694.47556,,185522.5946,9064.479426,,,,,6829.967652,2009
10,81462.58884,,,,54007.67536,,203702.7924,22071.81122,8564.650844,,,25034.79513,10258.71527,2009
11,77361.22766,,,,7693.834924,,105706.0829,130583.1004,20526.29744,,,32778.86428,69867.92142,2009
12,277883.1346,,,,83032.82872,,38263.64017,320982.4004,45957.92479,,,25348.70247,75538.01288,2009
13,397450.5953,11969.26495,,,219655.5898,9587.647379,1883.213742,1484015.353,280360.7786,,,21971.7355,94582.49592,2009
14,439932.0217,,,,843972.8013,10980.85659,,2513140.287,502770.08,,,20554.70909,107265.1861,2009
15,684261.3235,31228.25566,,,3750250.738,44810.72506,,4549583.877,862331.0844,,,21431.61705,130572.536,2009
16,997806.3913,9608.71432,,,15308189.95,110174.3938,,12205735.4,951606.1203,,,10086.43447,302610.9661,2009
17,1300207.629,24025.97696,,7942.810517,38069255.56,212065.4966,,25648276.17,1022515.323,,,7524.633045,494936.0365,2009
18,1547363.812,38989.55018,,,59640420.04,244115.3367,,46042139.86,1916432.613,,,22494.52411,1049033.689,2009
19,1760373.657,37120.3726,20408.53139,,52341927.87,441844.6213,3170.39177,46769331.4,3522360.096,,,144038.7668,1381156.099,2009
20,2432616.72,57008.92392,,17074.26908,33609739.52,210645.6838,,35173071.95,4865014.206,,,445879.2697,2447208.678,2009
21,2514180.063,52893.04282,,,27390366.13,,13376.99587,25905733.86,4022173.251,,,285593.2706,3695055.292,2009
22,4097171.637,59921.19197,,,19674590.81,48997.8742,7274.332522,29138336.23,2642264.271,,5748.18927,247728.3705,5086659.543,2009
23,4840188.291,181917.9545,132866.2342,,20204727.47,46899.33168,4642.334956,15204189.77,3490994.408,,18445.84619,428739.8115,6741345.278,2009
24,4692225.18,305946.8327,872166.0002,,13889657.68,72659.22436,,5433960.77,6971113.844,,13092.7673,763687.842,9329735.492,2009
25,4653974.437,198715.9671,2924392.873,,12181730.03,246361.1921,5433.022652,1995693.987,9007381.918,,46876.88845,937744.1978,9022779.927,2009
