V,Country,Division,Species Name,Metric Tonnes
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,WOLFFISHES (CATFISH) (NS) - CAT,151
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,WHITE HAKE - HKW,136
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,HADDOCK - HAD,105
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,POLLOCK (SAITHE) - POK,104
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,ALEWIFE - ALE,99
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,GROUNDFISHES (NS) - GRO,92
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,AMERICAN CUPPED OYSTER - OYA,92
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,WOLFFISHES (CATFISH) (NS) - CAT,85
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,ATLANTIC SALMON - SAL,72
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,SKATES (NS) - SKA,56
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,SKATES (NS) - SKA,45
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,TUNAS (NS) - TUN,39
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,SURF CLAM - CLB,36
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,ATLANTIC SALMON - SAL,34
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,TUNAS (NS) - TUN,32
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,WHITE HAKE - HKW,31
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,RAINBOW SMELT - SMR,31
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,AMERICAN SHAD - SHA,31
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,SWORDFISH - SWO,30
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,CUSK (TUSK) - USK,29
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,RAINBOW SMELT - SMR,21
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,TUNAS (NS) - TUN,20
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,PERIWINKLES (NS) - PER,19
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,ALEWIFE - ALE,17
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,AMERICAN CUPPED OYSTER - OYA,16
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,PINK (=PANDALID) SHRIMPS - PAN,15
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,AMERICAN EEL - ELA,13
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,GREENLAND HALIBUT - GHL,9
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,ATLANTIC HALIBUT - HAL,9
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,RAINBOW SMELT - SMR,9
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,TUNAS (NS) - TUN,9
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,WINTER FLOUNDER - FLW,8
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,AMERICAN ANGLER - ANG,7
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,STRIPED BASS - STB,7
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,MARINE CRABS (NS) - CRA,7
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,MARINE CRABS (NS) - CRA,7
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,AMERICAN EEL - ELA,6
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,FINFISHES (NS) - FIN,6
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,FINFISHES (NS) - FIN,6
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,(NORTHERN) SHORTFIN SQUID - SQI,5
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,ATLANTIC SALMON - SAL,5
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,WINTER FLOUNDER - FLW,4
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,YELLOWTAIL FLOUNDER - YEL,3
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,STURGEONS (NS) - STU,3
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,SOFT CLAM - CLS,3
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,LARGE SHARKS (NS) - SHX,3
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,LARGE SHARKS (NS) - SHX,3
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,(NORTHERN) SHORTFIN SQUID - SQI,3
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,SKATES (NS) - SKA,3
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,FINFISHES (NS) - FIN,2
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,AMERICAN EEL - ELA,2
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,SEA SCALLOP - SCA,2
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,SILVER HAKE - HKS,1
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,WINTER FLOUNDER - FLW,1
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,AMERICAN ANGLER - ANG,1
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,LARGE SHARKS (NS) - SHX,1
1968,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,MARINE MOLLUSCS (NS) - MOL,1
1968,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC COD - COD,3359
1968,CANADA NEWFOUNDLAND - CAN-N,4VN,ATLANTIC COD - COD,2201
1968,CANADA NEWFOUNDLAND - CAN-N,4VN,ATLANTIC REDFISHES (NS) - RED,2018
1968,CANADA NEWFOUNDLAND - CAN-N,4VS,WITCH FLOUNDER - WIT,1146
1968,CANADA NEWFOUNDLAND - CAN-N,4VS,AMERICAN PLAICE - PLA,1109
1968,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC REDFISHES (NS) - RED,789
1968,CANADA NEWFOUNDLAND - CAN-N,4VN,ATLANTIC HERRING - HER,373
1968,CANADA NEWFOUNDLAND - CAN-N,4VN,AMERICAN PLAICE - PLA,290
1968,CANADA NEWFOUNDLAND - CAN-N,4VN,WITCH FLOUNDER - WIT,193
1968,CANADA NEWFOUNDLAND - CAN-N,4VS,YELLOWTAIL FLOUNDER - YEL,123
1968,CANADA NEWFOUNDLAND - CAN-N,4W,ATLANTIC COD - COD,69
1968,CANADA NEWFOUNDLAND - CAN-N,4VS,HADDOCK - HAD,43
1968,CANADA NEWFOUNDLAND - CAN-N,4VS,POLLOCK (SAITHE) - POK,37
1968,CANADA NEWFOUNDLAND - CAN-N,4VS,WOLFFISHES (CATFISH) (NS) - CAT,34
1968,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC HALIBUT - HAL,30
1968,CANADA NEWFOUNDLAND - CAN-N,4W,AMERICAN PLAICE - PLA,26
1968,CANADA NEWFOUNDLAND - CAN-N,4VN,HADDOCK - HAD,22
1968,CANADA NEWFOUNDLAND - CAN-N,4VN,WOLFFISHES (CATFISH) (NS) - CAT,7
1968,CANADA NEWFOUNDLAND - CAN-N,4VN,ATLANTIC HALIBUT - HAL,4
1968,CANADA NEWFOUNDLAND - CAN-N,4VN,WHITE HAKE - HKW,2
1968,CANADA NEWFOUNDLAND - CAN-N,4VN,POLLOCK (SAITHE) - POK,2
1968,CANADA NEWFOUNDLAND - CAN-N,4VS,WHITE HAKE - HKW,2
1968,CANADA NEWFOUNDLAND - CAN-N,4VN,GREENLAND HALIBUT - GHL,1
1968,FEDERAL REPUBLIC OF GERMANY - E/DEU,4VS,ATLANTIC HERRING - HER,7005
1968,FEDERAL REPUBLIC OF GERMANY - E/DEU,4VN,ATLANTIC HERRING - HER,3110
1968,FEDERAL REPUBLIC OF GERMANY - E/DEU,4VS,PELAGIC FISHES (NS) - PEL,2
1968,FRANCE MAINLAND - E/FRA-M,4VN,ATLANTIC COD - COD,139
1968,FRANCE MAINLAND - E/FRA-M,4VS,ATLANTIC COD - COD,7
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VN,ATLANTIC REDFISHES (NS) - RED,381
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VS,ATLANTIC COD - COD,218
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VN,ATLANTIC COD - COD,131
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VS,AMERICAN PLAICE - PLA,63
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VN,AMERICAN PLAICE - PLA,49
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VS,ATLANTIC REDFISHES (NS) - RED,46
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VS,WITCH FLOUNDER - WIT,42
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4X,HADDOCK - HAD,36
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4X,ATLANTIC COD - COD,24
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VS,HADDOCK - HAD,23
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VN,WITCH FLOUNDER - WIT,10
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VS,YELLOWTAIL FLOUNDER - YEL,8
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VN,HADDOCK - HAD,6
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VS,WOLFFISHES (CATFISH) (NS) - CAT,5
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VN,SKATES (NS) - SKA,4
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VS,SKATES (NS) - SKA,4
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VS,POLLOCK (SAITHE) - POK,3
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VN,YELLOWTAIL FLOUNDER - YEL,3
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VS,ATLANTIC HALIBUT - HAL,3
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4X,AMERICAN PLAICE - PLA,2
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4X,POLLOCK (SAITHE) - POK,2
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4X,WOLFFISHES (CATFISH) (NS) - CAT,1
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VS,AMERICAN ANGLER - ANG,1
1968,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4X,AMERICAN ANGLER - ANG,1
1968,GERMAN DEMOCRATIC REPUBLIC - DDR,4VN,ATLANTIC HERRING - HER,8355
1968,GERMAN DEMOCRATIC REPUBLIC - DDR,4VS,ATLANTIC HERRING - HER,125
1968,GERMAN DEMOCRATIC REPUBLIC - DDR,4VN,ATLANTIC REDFISHES (NS) - RED,3
1968,GERMAN DEMOCRATIC REPUBLIC - DDR,4VN,LARGE SHARKS (NS) - SHX,1
1968,JAPAN - JPN,4V,ARGENTINES (NS) - ARG,581
1968,JAPAN - JPN,4W,ARGENTINES (NS) - ARG,467
1968,JAPAN - JPN,4V,ATLANTIC REDFISHES (NS) - RED,333
1968,JAPAN - JPN,4W,ATLANTIC REDFISHES (NS) - RED,187
1968,JAPAN - JPN,4W,FINFISHES (NS) - FIN,76
1968,JAPAN - JPN,4W,(NORTHERN) SHORTFIN SQUID - SQI,44
1968,JAPAN - JPN,4X,(NORTHERN) SHORTFIN SQUID - SQI,43
1968,JAPAN - JPN,4X,ARGENTINES (NS) - ARG,41
1968,JAPAN - JPN,4W,SILVER HAKE - HKS,40
1968,JAPAN - JPN,4V,SILVER HAKE - HKS,35
1968,JAPAN - JPN,4V,FINFISHES (NS) - FIN,29
1968,JAPAN - JPN,4X,FINFISHES (NS) - FIN,22
1968,JAPAN - JPN,4W,FLATFISHES (NS) - FLX,17
1968,JAPAN - JPN,4V,ATLANTIC MACKEREL - MAC,17
1968,JAPAN - JPN,4V,ATLANTIC COD - COD,14
1968,JAPAN - JPN,4V,HADDOCK - HAD,12
1968,JAPAN - JPN,4V,FLATFISHES (NS) - FLX,12
1968,JAPAN - JPN,4V,(NORTHERN) SHORTFIN SQUID - SQI,8
1968,JAPAN - JPN,4W,ATLANTIC HERRING - HER,7
1968,JAPAN - JPN,4X,PORBEAGLE - POR,7
1968,JAPAN - JPN,4X,ATLANTIC REDFISHES (NS) - RED,7
1968,JAPAN - JPN,4X,GROUNDFISHES (NS) - GRO,4
1968,JAPAN - JPN,4X,ATLANTIC COD - COD,3
1968,JAPAN - JPN,4W,ATLANTIC COD - COD,3
1968,JAPAN - JPN,4X,SILVER HAKE - HKS,2
1968,JAPAN - JPN,4X,HADDOCK - HAD,2
1968,JAPAN - JPN,4W,HADDOCK - HAD,2
1968,JAPAN - JPN,4W,ATLANTIC MACKEREL - MAC,2
1968,JAPAN - JPN,4V,GROUNDFISHES (NS) - GRO,2
1968,JAPAN - JPN,4X,ATLANTIC HERRING - HER,2
1968,JAPAN - JPN,4X,FLATFISHES (NS) - FLX,1
1968,POLAND - E/POL,4W,ATLANTIC HERRING - HER,491
1968,POLAND - E/POL,4X,ATLANTIC HERRING - HER,246
1968,POLAND - E/POL,4W,FINFISHES (NS) - FIN,215
1968,POLAND - E/POL,4X,FINFISHES (NS) - FIN,187
1968,POLAND - E/POL,4W,ATLANTIC MACKEREL - MAC,98
1968,POLAND - E/POL,4W,ATLANTIC COD - COD,28
1968,POLAND - E/POL,4W,HADDOCK - HAD,10
1968,PORTUGAL - E/PRT,4VN,ATLANTIC COD - COD,25
1968,SPAIN - E/ESP,4VS,ATLANTIC COD - COD,38145
1968,SPAIN - E/ESP,4W,ATLANTIC COD - COD,12273
1968,SPAIN - E/ESP,4VN,ATLANTIC COD - COD,2842
1968,SPAIN - E/ESP,4X,ATLANTIC COD - COD,2829
1968,SPAIN - E/ESP,4VS,HADDOCK - HAD,1702
1968,SPAIN - E/ESP,4W,HADDOCK - HAD,1458
1968,SPAIN - E/ESP,4W,POLLOCK (SAITHE) - POK,422
1968,SPAIN - E/ESP,4VS,POLLOCK (SAITHE) - POK,294
1968,SPAIN - E/ESP,4X,HADDOCK - HAD,116
1968,SPAIN - E/ESP,4VN,HADDOCK - HAD,70
1968,SPAIN - E/ESP,4X,POLLOCK (SAITHE) - POK,53
1968,SPAIN - E/ESP,4W,RED HAKE - HKR,29
1968,SPAIN - E/ESP,4VS,WHITE HAKE - HKW,9
1968,SPAIN - E/ESP,4VN,POLLOCK (SAITHE) - POK,1
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,WITCH FLOUNDER - WIT,11385
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,ATLANTIC MACKEREL - MAC,9321
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,AMERICAN PLAICE - PLA,6619
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,SKATES (NS) - SKA,5397
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,YELLOWTAIL FLOUNDER - YEL,5036
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,ATLANTIC COD - COD,4021
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,SILVER HAKE - HKS,3150
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4VS,YELLOWTAIL FLOUNDER - YEL,2672
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4VS,AMERICAN PLAICE - PLA,2627
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,GROUNDFISHES (NS) - GRO,2320
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,AMERICAN ANGLER - ANG,2101
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,ATLANTIC HERRING - HER,1900
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4VS,WITCH FLOUNDER - WIT,1432
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4X,ATLANTIC COD - COD,1061
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,ARGENTINES (NS) - ARG,878
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4VS,ATLANTIC COD - COD,844
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4VS,SKATES (NS) - SKA,780
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4VS,ATLANTIC HERRING - HER,774
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,RED HAKE - HKR,523
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4VS,GROUNDFISHES (NS) - GRO,496
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4VS,ARGENTINES (NS) - ARG,450
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4X,HADDOCK - HAD,335
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4VS,AMERICAN ANGLER - ANG,317
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4X,ARGENTINES (NS) - ARG,261
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4VS,SILVER HAKE - HKS,235
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,HADDOCK - HAD,195
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,POLLOCK (SAITHE) - POK,178
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4VS,ATLANTIC REDFISHES (NS) - RED,163
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4X,ATLANTIC HERRING - HER,119
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4X,GROUNDFISHES (NS) - GRO,64
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4VS,HADDOCK - HAD,59
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4X,SILVER HAKE - HKS,56
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4X,ATLANTIC MACKEREL - MAC,56
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4VS,ATLANTIC MACKEREL - MAC,42
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4X,POLLOCK (SAITHE) - POK,39
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4VS,ATLANTIC HALIBUT - HAL,31
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,(NORTHERN) SHORTFIN SQUID - SQI,28
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,WINTER FLOUNDER - FLW,24
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,ATLANTIC REDFISHES (NS) - RED,23
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4X,WINTER FLOUNDER - FLW,15
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4VS,POLLOCK (SAITHE) - POK,14
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4X,WITCH FLOUNDER - WIT,12
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4VS,(NORTHERN) SHORTFIN SQUID - SQI,11
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4X,AMERICAN PLAICE - PLA,10
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4X,YELLOWTAIL FLOUNDER - YEL,9
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4VS,WHITE HAKE - HKW,8
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,ATLANTIC HALIBUT - HAL,1
1968,UNION SOVIET SOCIALIST REPUBLICS - SUN,4VS,WINTER FLOUNDER - FLW,1
1968,UNITED STATES OF AMERICA - USA,4VN,ATLANTIC REDFISHES (NS) - RED,3219
1968,UNITED STATES OF AMERICA - USA,4X,HADDOCK - HAD,3156
1968,UNITED STATES OF AMERICA - USA,4X,ATLANTIC COD - COD,859
1968,UNITED STATES OF AMERICA - USA,4W,ATLANTIC REDFISHES (NS) - RED,767
1968,UNITED STATES OF AMERICA - USA,4X,ATLANTIC REDFISHES (NS) - RED,632
1968,UNITED STATES OF AMERICA - USA,4VN,POLLOCK (SAITHE) - POK,149
1968,UNITED STATES OF AMERICA - USA,4X,POLLOCK (SAITHE) - POK,146
1968,UNITED STATES OF AMERICA - USA,4X,RED HAKE - HKR,77
1968,UNITED STATES OF AMERICA - USA,4X,WOLFFISHES (CATFISH) (NS) - CAT,68
1968,UNITED STATES OF AMERICA - USA,4X,AMERICAN PLAICE - PLA,67
1968,UNITED STATES OF AMERICA - USA,4X,CUSK (TUSK) - USK,43
1968,UNITED STATES OF AMERICA - USA,4X,WITCH FLOUNDER - WIT,29
1968,UNITED STATES OF AMERICA - USA,4X,YELLOWTAIL FLOUNDER - YEL,23
1968,UNITED STATES OF AMERICA - USA,4VS,ATLANTIC REDFISHES (NS) - RED,17
1968,UNITED STATES OF AMERICA - USA,4X,WINTER FLOUNDER - FLW,13
1968,UNITED STATES OF AMERICA - USA,4VN,ATLANTIC HALIBUT - HAL,4
1968,UNITED STATES OF AMERICA - USA,4X,GROUNDFISHES (NS) - GRO,3
1968,UNITED STATES OF AMERICA - USA,4X,ATLANTIC HALIBUT - HAL,3
1968,UNITED STATES OF AMERICA - USA,4W,ATLANTIC COD - COD,1
1968,UNITED STATES OF AMERICA - USA,4X,SILVER HAKE - HKS,1
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,ATLANTIC HERRING - HER,189983
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,HADDOCK - HAD,31966
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,ATLANTIC COD - COD,27813
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,ATLANTIC COD - COD,11576
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,ATLANTIC COD - COD,9745
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,POLLOCK (SAITHE) - POK,7471
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,HADDOCK - HAD,7037
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,AMERICAN PLAICE - PLA,5794
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,ATLANTIC COD - COD,5792
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,AMERICAN LOBSTER - LBA,4397
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,POLLOCK (SAITHE) - POK,4359
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,CUSK (TUSK) - USK,4002
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,YELLOWTAIL FLOUNDER - YEL,3775
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,ATLANTIC MACKEREL - MAC,3744
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,SEA SCALLOP - SCA,2766
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,WITCH FLOUNDER - WIT,2691
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,ATLANTIC REDFISHES (NS) - RED,2396
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,WITCH FLOUNDER - WIT,2345
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,ATLANTIC MACKEREL - MAC,2133
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,ATLANTIC MACKEREL - MAC,2047
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,SOFT CLAM - CLS,1662
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,AMERICAN PLAICE - PLA,1638
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,WITCH FLOUNDER - WIT,1463
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,ATLANTIC REDFISHES (NS) - RED,1360
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,ATLANTIC REDFISHES (NS) - RED,1351
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,YELLOWTAIL FLOUNDER - YEL,1148
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,ATLANTIC HERRING - HER,1028
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,AMERICAN PLAICE - PLA,943
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,WINTER FLOUNDER - FLW,884
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,GROUNDFISHES (NS) - GRO,866
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,HADDOCK - HAD,852
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,SWORDFISH - SWO,850
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,ALEWIFE - ALE,798
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,AMERICAN LOBSTER - LBA,774
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,AMERICAN PLAICE - PLA,693
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,GROUNDFISHES (NS) - GRO,576
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,WOLFFISHES (CATFISH) (NS) - CAT,567
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,ATLANTIC HALIBUT - HAL,538
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,WHITE HAKE - HKW,507
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,CUSK (TUSK) - USK,497
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,PINK (=PANDALID) SHRIMPS - PAN,465
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,GROUNDFISHES (NS) - GRO,408
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,ATLANTIC REDFISHES (NS) - RED,395
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,ATLANTIC HALIBUT - HAL,334
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,SWORDFISH - SWO,322
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,ATLANTIC HALIBUT - HAL,320
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,ATLANTIC HERRING - HER,296
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,WITCH FLOUNDER - WIT,290
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,POLLOCK (SAITHE) - POK,277
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,GROUNDFISHES (NS) - GRO,268
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,RED HAKE - HKR,243
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,WHITE HAKE - HKW,241
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,YELLOWTAIL FLOUNDER - YEL,196
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,HADDOCK - HAD,173
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,CLAMS (NS) - CLX,140
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,WOLFFISHES (CATFISH) (NS) - CAT,140
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,POLLOCK (SAITHE) - POK,133
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,SWORDFISH - SWO,129
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,WOLFFISHES (CATFISH) (NS) - CAT,129
1967,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,WHITE HAKE - HKW,125
